question,answer,predicted_answer,concept,hypernym,correct,illegal
"<image>
Is there medical equipment in this image?",No,yes,doll,medical equipment,False,False
"<image>
Is there medical equipment in this image?",No,yes,doll,medical equipment,False,False
"<image>
Is there a toy in this image?",Yes,yes,dollhouse,toy,True,False
"<image>
Is there a toy in this image?",Yes,yes,dollhouse,toy,True,False
"<image>
Is there a toy in this image?",Yes,yes,dollhouse,toy,True,False
"<image>
Is there a toy in this image?",Yes,yes,dollhouse,toy,True,False
"<image>
Is there a fruit in this image?",No,yes,dollhouse,fruit,False,False
"<image>
Is there a fruit in this image?",No,yes,dollhouse,fruit,False,False
"<image>
Is there a fruit in this image?",No,yes,dollhouse,fruit,False,False
"<image>
Is there a fruit in this image?",No,yes,dollhouse,fruit,False,False
"<image>
Is there a mammal in this image?",Yes,yes,dolphin,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,dolphin,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,dolphin,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,dolphin,mammal,True,False
"<image>
Is there a source of light in this image?",No,yes,dolphin,source of light,False,False
"<image>
Is there a source of light in this image?",No,yes,dolphin,source of light,False,False
"<image>
Is there a source of light in this image?",No,yes,dolphin,source of light,False,False
"<image>
Is there a source of light in this image?",No,yes,dolphin,source of light,False,False
"<image>
Is there an animal in this image?",Yes,yes,dolphin,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,dolphin,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,dolphin,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,dolphin,animal,True,False
"<image>
Is there a car part in this image?",No,yes,dolphin,car part,False,False
"<image>
Is there a car part in this image?",No,yes,dolphin,car part,False,False
"<image>
Is there a car part in this image?",No,yes,dolphin,car part,False,False
"<image>
Is there a car part in this image?",No,yes,dolphin,car part,False,False
"<image>
Is there a sea animal in this image?",Yes,yes,dolphin,sea animal,True,False
"<image>
Is there a sea animal in this image?",Yes,yes,dolphin,sea animal,True,False
"<image>
Is there a sea animal in this image?",Yes,yes,dolphin,sea animal,True,False
"<image>
Is there a sea animal in this image?",Yes,yes,dolphin,sea animal,True,False
"<image>
Is there a kitchen appliance in this image?",No,yes,dolphin,kitchen appliance,False,False
"<image>
Is there a kitchen appliance in this image?",No,yes,dolphin,kitchen appliance,False,False
"<image>
Is there a kitchen appliance in this image?",No,yes,dolphin,kitchen appliance,False,False
"<image>
Is there a kitchen appliance in this image?",No,yes,dolphin,kitchen appliance,False,False
"<image>
Is there a mammal in this image?",Yes,yes,donkey,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,donkey,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,donkey,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,donkey,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,donkey,mammal,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,donkey,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,donkey,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,donkey,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,donkey,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,donkey,piece of jewelry,True,False
"<image>
Is there an animal in this image?",Yes,yes,donkey,animal,True,False
"<image>
Is there an animal in this image?",Yes,no,donkey,animal,False,False
"<image>
Is there an animal in this image?",Yes,yes,donkey,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,donkey,animal,True,False
"<image>
Is there an animal in this image?",Yes,no,donkey,animal,False,False
"<image>
Is there a personal hygiene item in this image?",No,no,donkey,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,donkey,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,donkey,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,donkey,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,donkey,personal hygiene item,True,False
"<image>
Is there a farm animal in this image?",Yes,no,donkey,farm animal,False,False
"<image>
Is there a farm animal in this image?",Yes,no,donkey,farm animal,False,False
"<image>
Is there a farm animal in this image?",Yes,no,donkey,farm animal,False,False
"<image>
Is there a farm animal in this image?",Yes,no,donkey,farm animal,False,False
"<image>
Is there a farm animal in this image?",Yes,no,donkey,farm animal,False,False
"<image>
Is there safety equipment in this image?",No,no,donkey,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,donkey,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,donkey,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,donkey,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,donkey,safety equipment,True,False
"<image>
Is there a food in this image?",Yes,yes,donut,food,True,False
"<image>
Is there a food in this image?",Yes,yes,donut,food,True,False
"<image>
Is there a food in this image?",Yes,yes,donut,food,True,False
"<image>
Is there a food in this image?",Yes,yes,donut,food,True,False
"<image>
Is there candy in this image?",No,yes,donut,candy,False,False
"<image>
Is there candy in this image?",No,yes,donut,candy,False,False
"<image>
Is there candy in this image?",No,yes,donut,candy,False,False
"<image>
Is there candy in this image?",No,yes,donut,candy,False,False
"<image>
Is there a breakfast food in this image?",Yes,yes,donut,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",Yes,yes,donut,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",Yes,yes,donut,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",Yes,yes,donut,breakfast food,True,False
"<image>
Is there a drink in this image?",No,yes,donut,drink,False,False
"<image>
Is there a drink in this image?",No,yes,donut,drink,False,False
"<image>
Is there a drink in this image?",No,yes,donut,drink,False,False
"<image>
Is there a drink in this image?",No,yes,donut,drink,False,False
"<image>
Is there a dessert in this image?",Yes,yes,donut,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,donut,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,donut,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,donut,dessert,True,False
"<image>
Is there a farm animal in this image?",No,yes,donut,farm animal,False,False
"<image>
Is there a farm animal in this image?",No,yes,donut,farm animal,False,False
"<image>
Is there a farm animal in this image?",No,yes,donut,farm animal,False,False
"<image>
Is there a farm animal in this image?",No,yes,donut,farm animal,False,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorhandle,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorhandle,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorhandle,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorhandle,hardware item,True,False
"<image>
Is there a home decor item in this image?",No,yes,doorhandle,home decor item,False,False
"<image>
Is there a home decor item in this image?",No,yes,doorhandle,home decor item,False,False
"<image>
Is there a home decor item in this image?",No,yes,doorhandle,home decor item,False,False
"<image>
Is there a home decor item in this image?",No,yes,doorhandle,home decor item,False,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknob,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknob,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknob,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknob,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknob,hardware item,True,False
"<image>
Is there scientific equipment in this image?",No,yes,doorknob,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,doorknob,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,doorknob,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,doorknob,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,doorknob,scientific equipment,False,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknocker,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknocker,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknocker,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknocker,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknocker,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknocker,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknocker,hardware item,True,False
"<image>
Is there a fruit in this image?",No,yes,doorknocker,fruit,False,False
"<image>
Is there a fruit in this image?",No,yes,doorknocker,fruit,False,False
"<image>
Is there a fruit in this image?",No,yes,doorknocker,fruit,False,False
"<image>
Is there a fruit in this image?",No,yes,doorknocker,fruit,False,False
"<image>
Is there a fruit in this image?",No,yes,doorknocker,fruit,False,False
"<image>
Is there a fruit in this image?",No,yes,doorknocker,fruit,False,False
"<image>
Is there a fruit in this image?",No,yes,doorknocker,fruit,False,False
"<image>
Is there a home decor item in this image?",Yes,yes,doorknocker,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doorknocker,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doorknocker,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doorknocker,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doorknocker,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doorknocker,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doorknocker,home decor item,True,False
"<image>
Is there a sea animal in this image?",No,yes,doorknocker,sea animal,False,False
"<image>
Is there a sea animal in this image?",No,yes,doorknocker,sea animal,False,False
"<image>
Is there a sea animal in this image?",No,yes,doorknocker,sea animal,False,False
"<image>
Is there a sea animal in this image?",No,yes,doorknocker,sea animal,False,False
"<image>
Is there a sea animal in this image?",No,yes,doorknocker,sea animal,False,False
"<image>
Is there a sea animal in this image?",No,yes,doorknocker,sea animal,False,False
"<image>
Is there a sea animal in this image?",No,yes,doorknocker,sea animal,False,False
"<image>
Is there a food in this image?",Yes,no,dough,food,False,False
"<image>
Is there a food in this image?",Yes,no,dough,food,False,False
"<image>
Is there a food in this image?",Yes,no,dough,food,False,False
"<image>
Is there a food in this image?",Yes,no,dough,food,False,False
"<image>
Is there a food in this image?",Yes,no,dough,food,False,False
"<image>
Is there a food in this image?",Yes,no,dough,food,False,False
"<image>
Is there a game in this image?",No,yes,dough,game,False,False
"<image>
Is there a game in this image?",No,yes,dough,game,False,False
"<image>
Is there a game in this image?",No,yes,dough,game,False,False
"<image>
Is there a game in this image?",No,yes,dough,game,False,False
"<image>
Is there a game in this image?",No,yes,dough,game,False,False
"<image>
Is there a game in this image?",No,yes,dough,game,False,False
"<image>
Is there an insect in this image?",Yes,yes,dragonfly,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,dragonfly,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,dragonfly,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,dragonfly,insect,True,False
"<image>
Is there safety equipment in this image?",No,yes,dragonfly,safety equipment,False,False
"<image>
Is there safety equipment in this image?",No,yes,dragonfly,safety equipment,False,False
"<image>
Is there safety equipment in this image?",No,yes,dragonfly,safety equipment,False,False
"<image>
Is there safety equipment in this image?",No,yes,dragonfly,safety equipment,False,False
"<image>
Is there an animal in this image?",Yes,yes,dragonfly,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,dragonfly,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,dragonfly,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,dragonfly,animal,True,False
"<image>
Is there a dessert in this image?",No,yes,dragonfly,dessert,False,False
"<image>
Is there a dessert in this image?",No,yes,dragonfly,dessert,False,False
"<image>
Is there a dessert in this image?",No,yes,dragonfly,dessert,False,False
"<image>
Is there a dessert in this image?",No,no,dragonfly,dessert,True,False
"<image>
Is there a container in this image?",Yes,no,drawer,container,False,False
"<image>
Is there a container in this image?",Yes,no,drawer,container,False,False
"<image>
Is there a container in this image?",Yes,yes,drawer,container,True,False
"<image>
Is there a container in this image?",Yes,no,drawer,container,False,False
"<image>
Is there a game in this image?",No,yes,drawer,game,False,False
"<image>
Is there a game in this image?",No,yes,drawer,game,False,False
"<image>
Is there a game in this image?",No,yes,drawer,game,False,False
"<image>
Is there a game in this image?",No,yes,drawer,game,False,False
"<image>
Is there a toy in this image?",Yes,yes,dreidel,toy,True,False
"<image>
Is there a toy in this image?",Yes,yes,dreidel,toy,True,False
"<image>
Is there a toy in this image?",Yes,yes,dreidel,toy,True,False
"<image>
Is there a toy in this image?",Yes,yes,dreidel,toy,True,False
"<image>
Is there a drink in this image?",No,yes,dreidel,drink,False,False
"<image>
Is there a drink in this image?",No,yes,dreidel,drink,False,False
"<image>
Is there a drink in this image?",No,yes,dreidel,drink,False,False
"<image>
Is there a drink in this image?",No,yes,dreidel,drink,False,False
"<image>
Is there a piece of women's clothing in this image?",Yes,no,dress,piece of women's clothing,False,False
"<image>
Is there a piece of women's clothing in this image?",Yes,no,dress,piece of women's clothing,False,False
"<image>
Is there a piece of women's clothing in this image?",Yes,no,dress,piece of women's clothing,False,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,dress,piece of women's clothing,True,False
"<image>
Is there a vegetable in this image?",No,no,dress,vegetable,True,False
"<image>
Is there a vegetable in this image?",No,no,dress,vegetable,True,False
"<image>
Is there a vegetable in this image?",No,no,dress,vegetable,True,False
"<image>
Is there a vegetable in this image?",No,no,dress,vegetable,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,dress,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,no,dress,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,dress,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,dress,item of clothing,False,False
"<image>
Is there a bird in this image?",No,yes,dress,bird,False,False
"<image>
Is there a bird in this image?",No,no,dress,bird,True,False
"<image>
Is there a bird in this image?",No,no,dress,bird,True,False
"<image>
Is there a bird in this image?",No,no,dress,bird,True,False
"<image>
Is there a container in this image?",Yes,yes,dresser,container,True,False
"<image>
Is there a container in this image?",Yes,yes,dresser,container,True,False
"<image>
Is there a container in this image?",Yes,yes,dresser,container,True,False
"<image>
Is there a container in this image?",Yes,yes,dresser,container,True,False
"<image>
Is there a container in this image?",Yes,yes,dresser,container,True,False
"<image>
Is there scientific equipment in this image?",No,yes,dresser,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,dresser,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,dresser,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,dresser,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,dresser,scientific equipment,False,False
"<image>
Is there a furniture in this image?",Yes,yes,dresser,furniture,True,False
"<image>
Is there a furniture in this image?",Yes,yes,dresser,furniture,True,False
"<image>
Is there a furniture in this image?",Yes,yes,dresser,furniture,True,False
"<image>
Is there a furniture in this image?",Yes,yes,dresser,furniture,True,False
"<image>
Is there a furniture in this image?",Yes,yes,dresser,furniture,True,False
"<image>
Is there a mammal in this image?",No,yes,dresser,mammal,False,False
"<image>
Is there a mammal in this image?",No,yes,dresser,mammal,False,False
"<image>
Is there a mammal in this image?",No,yes,dresser,mammal,False,False
"<image>
Is there a mammal in this image?",No,yes,dresser,mammal,False,False
"<image>
Is there a mammal in this image?",No,yes,dresser,mammal,False,False
"<image>
Is there a tool in this image?",Yes,yes,drill,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,drill,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,drill,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,drill,tool,True,False
"<image>
Is there a weapon in this image?",No,yes,drill,weapon,False,False
"<image>
Is there a weapon in this image?",No,yes,drill,weapon,False,False
"<image>
Is there a weapon in this image?",No,yes,drill,weapon,False,False
"<image>
Is there a weapon in this image?",No,yes,drill,weapon,False,False
"<image>
Is there an electronic device in this image?",Yes,yes,drill,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,drill,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,drill,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,drill,electronic device,True,False
"<image>
Is there a car part in this image?",No,yes,drill,car part,False,False
"<image>
Is there a car part in this image?",No,yes,drill,car part,False,False
"<image>
Is there a car part in this image?",No,yes,drill,car part,False,False
"<image>
Is there a car part in this image?",No,no,drill,car part,True,False
"<image>
Is there construction equipment in this image?",Yes,yes,drill,construction equipment,True,False
"<image>
Is there construction equipment in this image?",Yes,yes,drill,construction equipment,True,False
"<image>
Is there construction equipment in this image?",Yes,yes,drill,construction equipment,True,False
"<image>
Is there construction equipment in this image?",Yes,yes,drill,construction equipment,True,False
"<image>
Is there scientific equipment in this image?",No,yes,drill,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,drill,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,drill,scientific equipment,False,False
"<image>
Is there scientific equipment in this image?",No,yes,drill,scientific equipment,False,False
"<image>
Is there a hardware item in this image?",Yes,yes,drill,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,drill,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,drill,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,drill,hardware item,True,False
"<image>
Is there candy in this image?",No,yes,drill,candy,False,False
"<image>
Is there candy in this image?",No,yes,drill,candy,False,False
"<image>
Is there candy in this image?",No,yes,drill,candy,False,False
"<image>
Is there candy in this image?",No,yes,drill,candy,False,False
"<image>
Is there a drink in this image?",Yes,yes,drink,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,drink,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,drink,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,drink,drink,True,False
"<image>
Is there an electronic device in this image?",No,yes,drink,electronic device,False,False
"<image>
Is there an electronic device in this image?",No,yes,drink,electronic device,False,False
"<image>
Is there an electronic device in this image?",No,yes,drink,electronic device,False,False
"<image>
Is there an electronic device in this image?",No,yes,drink,electronic device,False,False
"<image>
Is there a musical instrument in this image?",Yes,yes,drum,musical,True,False
"<image>
Is there a musical instrument in this image?",Yes,yes,drum,musical,True,False
"<image>
Is there a musical instrument in this image?",Yes,yes,drum,musical,True,False
"<image>
Is there a musical instrument in this image?",Yes,yes,drum,musical,True,False
"<image>
Is there an insect in this image?",No,yes,drum,insect,False,False
"<image>
Is there an insect in this image?",No,yes,drum,insect,False,False
"<image>
Is there an insect in this image?",No,yes,drum,insect,False,False
"<image>
Is there an insect in this image?",No,yes,drum,insect,False,False
"<image>
Is there an electronic device in this image?",Yes,yes,dryer,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,dryer,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,dryer,electronic device,True,False
"<image>
Is there a game in this image?",No,no,dryer,game,True,False
"<image>
Is there a game in this image?",No,yes,dryer,game,False,False
"<image>
Is there a game in this image?",No,yes,dryer,game,False,False
"<image>
Is there a home appliance in this image?",Yes,yes,dryer,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,dryer,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,dryer,home appliance,True,False
"<image>
Is there a musical instrument in this image?",No,no,dryer,musical,True,False
"<image>
Is there a musical instrument in this image?",No,yes,dryer,musical,False,False
"<image>
Is there a musical instrument in this image?",No,yes,dryer,musical,False,False
"<image>
Is there a bird in this image?",Yes,yes,duck,bird,True,False
"<image>
Is there a bird in this image?",Yes,no,duck,bird,False,False
"<image>
Is there a bird in this image?",Yes,yes,duck,bird,True,False
"<image>
Is there a bird in this image?",Yes,yes,duck,bird,True,False
"<image>
Is there school supply in this image?",No,yes,duck,school supply,False,False
"<image>
Is there school supply in this image?",No,yes,duck,school supply,False,False
"<image>
Is there school supply in this image?",No,yes,duck,school supply,False,False
"<image>
Is there school supply in this image?",No,yes,duck,school supply,False,False
"<image>
Is there an animal in this image?",Yes,yes,duck,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,duck,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,duck,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,duck,animal,True,False
"<image>
Is there an item of clothing in this image?",No,yes,duck,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",No,no,duck,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,yes,duck,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",No,yes,duck,item of clothing,False,False
"<image>
Is there a farm animal in this image?",Yes,yes,duck,farm animal,True,False
"<image>
Is there a farm animal in this image?",Yes,no,duck,farm animal,False,False
"<image>
Is there a farm animal in this image?",Yes,yes,duck,farm animal,True,False
"<image>
Is there a farm animal in this image?",Yes,yes,duck,farm animal,True,False
"<image>
Is there a garden tool in this image?",No,yes,duck,garden tool,False,False
"<image>
Is there a garden tool in this image?",No,no,duck,garden tool,True,False
"<image>
Is there a garden tool in this image?",No,yes,duck,garden tool,False,False
"<image>
Is there a garden tool in this image?",No,yes,duck,garden tool,False,False
"<image>
Is there a bird in this image?",Yes,yes,duckling,bird,True,False
"<image>
Is there a bird in this image?",Yes,yes,duckling,bird,True,False
"<image>
Is there a bird in this image?",Yes,yes,duckling,bird,True,False
"<image>
Is there a bird in this image?",Yes,yes,duckling,bird,True,False
"<image>
Is there a bird in this image?",Yes,yes,duckling,bird,True,False
"<image>
Is there a bird in this image?",Yes,yes,duckling,bird,True,False
"<image>
Is there a bird in this image?",Yes,yes,duckling,bird,True,False
"<image>
Is there a watercraft in this image?",No,yes,duckling,watercraft,False,False
"<image>
Is there a watercraft in this image?",No,yes,duckling,watercraft,False,False
"<image>
Is there a watercraft in this image?",No,yes,duckling,watercraft,False,False
"<image>
Is there a watercraft in this image?",No,yes,duckling,watercraft,False,False
"<image>
Is there a watercraft in this image?",No,yes,duckling,watercraft,False,False
"<image>
Is there a watercraft in this image?",No,yes,duckling,watercraft,False,False
"<image>
Is there a watercraft in this image?",No,yes,duckling,watercraft,False,False
"<image>
Is there an animal in this image?",Yes,yes,duckling,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,duckling,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,duckling,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,duckling,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,duckling,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,duckling,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,duckling,animal,True,False
"<image>
Is there a home decor item in this image?",No,yes,duckling,home decor item,False,False
"<image>
Is there a home decor item in this image?",No,yes,duckling,home decor item,False,False
"<image>
Is there a home decor item in this image?",No,yes,duckling,home decor item,False,False
"<image>
Is there a home decor item in this image?",No,yes,duckling,home decor item,False,False
"<image>
Is there a home decor item in this image?",No,yes,duckling,home decor item,False,False
"<image>
Is there a home decor item in this image?",No,yes,duckling,home decor item,False,False
"<image>
Is there a home decor item in this image?",No,yes,duckling,home decor item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,duct,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,yes,duct,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,no,duct,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,duct,hardware item,False,False
"<image>
Is there a furniture in this image?",No,no,duct,furniture,True,False
"<image>
Is there a furniture in this image?",No,yes,duct,furniture,False,False
"<image>
Is there a furniture in this image?",No,yes,duct,furniture,False,False
"<image>
Is there a furniture in this image?",No,yes,duct,furniture,False,False
"<image>
Is there a container in this image?",Yes,yes,duffel_bag,container,True,False
"<image>
Is there a container in this image?",Yes,yes,duffel_bag,container,True,False
"<image>
Is there a container in this image?",Yes,yes,duffel_bag,container,True,False
"<image>
Is there a container in this image?",Yes,yes,duffel_bag,container,True,False
"<image>
Is there construction equipment in this image?",No,yes,duffel_bag,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,duffel_bag,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,duffel_bag,construction equipment,False,False
"<image>
Is there construction equipment in this image?",No,yes,duffel_bag,construction equipment,False,False
"<image>
Is there sports equipment in this image?",Yes,yes,dumbbell,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,dumbbell,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,dumbbell,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,dumbbell,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,dumbbell,sports equipment,True,False
"<image>
Is there a kitchen tool in this image?",No,yes,dumbbell,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",No,yes,dumbbell,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",No,yes,dumbbell,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",No,yes,dumbbell,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",No,yes,dumbbell,kitchen tool,False,False
"<image>
Is there a food in this image?",Yes,no,dumpling,food,False,False
"<image>
Is there a food in this image?",Yes,no,dumpling,food,False,False
"<image>
Is there a food in this image?",Yes,no,dumpling,food,False,False
"<image>
Is there a food in this image?",Yes,no,dumpling,food,False,False
"<image>
Is there seafood in this image?",No,yes,dumpling,seafood,False,False
"<image>
Is there seafood in this image?",No,yes,dumpling,seafood,False,False
"<image>
Is there seafood in this image?",No,yes,dumpling,seafood,False,False
"<image>
Is there seafood in this image?",No,yes,dumpling,seafood,False,False
"<image>
Is there a container in this image?",Yes,yes,dumpster,container,True,False
"<image>
Is there a container in this image?",Yes,yes,dumpster,container,True,False
"<image>
Is there a container in this image?",Yes,yes,dumpster,container,True,False
"<image>
Is there a container in this image?",Yes,yes,dumpster,container,True,False
"<image>
Is there a hardware item in this image?",No,yes,dumpster,hardware item,False,False
"<image>
Is there a hardware item in this image?",No,yes,dumpster,hardware item,False,False
"<image>
Is there a hardware item in this image?",No,yes,dumpster,hardware item,False,False
"<image>
Is there a hardware item in this image?",No,yes,dumpster,hardware item,False,False
"<image>
Is there a tool in this image?",Yes,no,duster,tool,False,False
"<image>
Is there a tool in this image?",Yes,yes,duster,tool,True,False
"<image>
Is there a tool in this image?",Yes,no,duster,tool,False,False
"<image>
Is there medical equipment in this image?",No,yes,duster,medical equipment,False,False
"<image>
Is there medical equipment in this image?",No,yes,duster,medical equipment,False,False
"<image>
Is there medical equipment in this image?",No,yes,duster,medical equipment,False,False
"<image>
Is there a tool in this image?",Yes,yes,dustpan,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,dustpan,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,dustpan,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,dustpan,tool,True,False
"<image>
Is there a game in this image?",No,yes,dustpan,game,False,False
"<image>
Is there a game in this image?",No,yes,dustpan,game,False,False
"<image>
Is there a game in this image?",No,yes,dustpan,game,False,False
"<image>
Is there a game in this image?",No,yes,dustpan,game,False,False
"<image>
Is there a container in this image?",Yes,yes,dustpan,container,True,False
"<image>
Is there a container in this image?",Yes,yes,dustpan,container,True,False
"<image>
Is there a container in this image?",Yes,yes,dustpan,container,True,False
"<image>
Is there a container in this image?",Yes,yes,dustpan,container,True,False
"<image>
Is there an insect in this image?",No,yes,dustpan,insect,False,False
"<image>
Is there an insect in this image?",No,yes,dustpan,insect,False,False
"<image>
Is there an insect in this image?",No,yes,dustpan,insect,False,False
"<image>
Is there an insect in this image?",No,yes,dustpan,insect,False,False
"<image>
Is there a weapon in this image?",Yes,yes,dynamite,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,dynamite,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,dynamite,weapon,True,False
