question,answer,predicted_answer,concept,hypernym,correct,illegal
"<image>
Is there headwear in this image?",Yes,yes,crown,headwear,True,False
"<image>
Is there headwear in this image?",Yes,yes,crown,headwear,True,False
"<image>
Is there a weapon in this image?",No,no,crown,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,crown,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,crown,weapon,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,crown,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,crown,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,crown,item of clothing,True,False
"<image>
Is there footwear in this image?",No,yes,crown,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,crown,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,crown,footwear,False,False
"<image>
Is there a piece of jewelry in this image?",Yes,yes,crown,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",Yes,yes,crown,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",Yes,yes,crown,piece of jewelry,True,False
"<image>
Is there an insect in this image?",No,no,crown,insect,True,False
"<image>
Is there an insect in this image?",No,no,crown,insect,True,False
"<image>
Is there an insect in this image?",No,no,crown,insect,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,cufflink,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,cufflink,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,cufflink,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,cufflink,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",Yes,yes,cufflink,clothing accessory,True,False
"<image>
Is there a source of light in this image?",No,no,cufflink,source of light,True,False
"<image>
Is there a source of light in this image?",No,no,cufflink,source of light,True,False
"<image>
Is there a source of light in this image?",No,no,cufflink,source of light,True,False
"<image>
Is there a source of light in this image?",No,no,cufflink,source of light,True,False
"<image>
Is there a source of light in this image?",No,no,cufflink,source of light,True,False
"<image>
Is there a piece of jewelry in this image?",Yes,yes,cufflink,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",Yes,no,cufflink,piece of jewelry,False,False
"<image>
Is there a piece of jewelry in this image?",Yes,yes,cufflink,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",Yes,yes,cufflink,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",Yes,no,cufflink,piece of jewelry,False,False
"<image>
Is there a home appliance in this image?",No,no,cufflink,home appliance,True,False
"<image>
Is there a home appliance in this image?",No,no,cufflink,home appliance,True,False
"<image>
Is there a home appliance in this image?",No,no,cufflink,home appliance,True,False
"<image>
Is there a home appliance in this image?",No,no,cufflink,home appliance,True,False
"<image>
Is there a home appliance in this image?",No,no,cufflink,home appliance,True,False
"<image>
Is there a fastener in this image?",Yes,yes,cufflink,fastener,True,False
"<image>
Is there a fastener in this image?",Yes,yes,cufflink,fastener,True,False
"<image>
Is there a fastener in this image?",Yes,yes,cufflink,fastener,True,False
"<image>
Is there a fastener in this image?",Yes,yes,cufflink,fastener,True,False
"<image>
Is there a fastener in this image?",Yes,yes,cufflink,fastener,True,False
"<image>
Is there a breakfast food in this image?",No,no,cufflink,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,cufflink,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,cufflink,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,cufflink,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",No,no,cufflink,breakfast food,True,False
"<image>
Is there a container in this image?",Yes,yes,cup,container,True,False
"<image>
Is there a container in this image?",Yes,yes,cup,container,True,False
"<image>
Is there a container in this image?",Yes,yes,cup,container,True,False
"<image>
Is there a container in this image?",Yes,yes,cup,container,True,False
"<image>
Is there a watercraft in this image?",No,no,cup,watercraft,True,False
"<image>
Is there a watercraft in this image?",No,no,cup,watercraft,True,False
"<image>
Is there a watercraft in this image?",No,no,cup,watercraft,True,False
"<image>
Is there a watercraft in this image?",No,no,cup,watercraft,True,False
"<image>
Is there a food in this image?",Yes,yes,cupcake,food,True,False
"<image>
Is there a food in this image?",Yes,yes,cupcake,food,True,False
"<image>
Is there a food in this image?",Yes,yes,cupcake,food,True,False
"<image>
Is there a food in this image?",Yes,yes,cupcake,food,True,False
"<image>
Is there a food in this image?",Yes,yes,cupcake,food,True,False
"<image>
Is there a tool in this image?",No,no,cupcake,tool,True,False
"<image>
Is there a tool in this image?",No,no,cupcake,tool,True,False
"<image>
Is there a tool in this image?",No,no,cupcake,tool,True,False
"<image>
Is there a tool in this image?",No,no,cupcake,tool,True,False
"<image>
Is there a tool in this image?",No,no,cupcake,tool,True,False
"<image>
Is there a dessert in this image?",Yes,yes,cupcake,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,cupcake,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,cupcake,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,cupcake,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,cupcake,dessert,True,False
"<image>
Is there candy in this image?",No,yes,cupcake,candy,False,False
"<image>
Is there candy in this image?",No,no,cupcake,candy,True,False
"<image>
Is there candy in this image?",No,no,cupcake,candy,True,False
"<image>
Is there candy in this image?",No,yes,cupcake,candy,False,False
"<image>
Is there candy in this image?",No,yes,cupcake,candy,False,False
"<image>
Is there a tool in this image?",Yes,yes,curling_iron,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,curling_iron,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,curling_iron,tool,True,False
"<image>
Is there a tool in this image?",Yes,yes,curling_iron,tool,True,False
"<image>
Is there a bird in this image?",No,no,curling_iron,bird,True,False
"<image>
Is there a bird in this image?",No,no,curling_iron,bird,True,False
"<image>
Is there a bird in this image?",No,no,curling_iron,bird,True,False
"<image>
Is there a bird in this image?",No,no,curling_iron,bird,True,False
"<image>
Is there an electronic device in this image?",Yes,no,curling_iron,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,yes,curling_iron,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,no,curling_iron,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,yes,curling_iron,electronic device,True,False
"<image>
Is there a food in this image?",No,no,curling_iron,food,True,False
"<image>
Is there a food in this image?",No,no,curling_iron,food,True,False
"<image>
Is there a food in this image?",No,no,curling_iron,food,True,False
"<image>
Is there a food in this image?",No,no,curling_iron,food,True,False
"<image>
Is there a personal hygiene item in this image?",Yes,yes,curling_iron,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",Yes,yes,curling_iron,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",Yes,yes,curling_iron,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",Yes,yes,curling_iron,personal hygiene item,True,False
"<image>
Is there a sea animal in this image?",No,no,curling_iron,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,curling_iron,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,curling_iron,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,curling_iron,sea animal,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,curling_iron,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,curling_iron,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,curling_iron,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,curling_iron,home appliance,True,False
"<image>
Is there safety equipment in this image?",No,yes,curling_iron,safety equipment,False,False
"<image>
Is there safety equipment in this image?",No,yes,curling_iron,safety equipment,False,False
"<image>
Is there safety equipment in this image?",No,yes,curling_iron,safety equipment,False,False
"<image>
Is there safety equipment in this image?",No,yes,curling_iron,safety equipment,False,False
"<image>
Is there a food in this image?",Yes,yes,curry,food,True,False
"<image>
Is there a food in this image?",Yes,yes,curry,food,True,False
"<image>
Is there a food in this image?",Yes,yes,curry,food,True,False
"<image>
Is there a food in this image?",Yes,yes,curry,food,True,False
"<image>
Is there a food in this image?",Yes,yes,curry,food,True,False
"<image>
Is there a food in this image?",Yes,yes,curry,food,True,False
"<image>
Is there a farm animal in this image?",No,no,curry,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,curry,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,curry,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,curry,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,curry,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,curry,farm animal,True,False
"<image>
Is there a weapon in this image?",Yes,yes,dagger,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,dagger,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,dagger,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,dagger,weapon,True,False
"<image>
Is there safety equipment in this image?",No,no,dagger,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,dagger,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,dagger,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,dagger,safety equipment,True,False
"<image>
Is there a mammal in this image?",Yes,yes,dalmatian,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,dalmatian,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,dalmatian,mammal,True,False
"<image>
Is there sports equipment in this image?",No,no,dalmatian,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,dalmatian,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,dalmatian,sports equipment,True,False
"<image>
Is there an animal in this image?",Yes,yes,dalmatian,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,dalmatian,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,dalmatian,animal,True,False
"<image>
Is there a protective clothing item in this image?",No,no,dalmatian,protective clothing item,True,False
"<image>
Is there a protective clothing item in this image?",No,no,dalmatian,protective clothing item,True,False
"<image>
Is there a protective clothing item in this image?",No,no,dalmatian,protective clothing item,True,False
"<image>
Is there a plant in this image?",Yes,yes,dandelion,plant,True,False
"<image>
Is there a plant in this image?",Yes,yes,dandelion,plant,True,False
"<image>
Is there a plant in this image?",Yes,yes,dandelion,plant,True,False
"<image>
Is there a plant in this image?",Yes,yes,dandelion,plant,True,False
"<image>
Is there construction equipment in this image?",No,no,dandelion,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,no,dandelion,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,no,dandelion,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,no,dandelion,construction equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,dart,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,dart,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,dart,sports equipment,True,False
"<image>
Is there a personal hygiene item in this image?",No,yes,dart,personal hygiene item,False,False
"<image>
Is there a personal hygiene item in this image?",No,no,dart,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,dart,personal hygiene item,True,False
"<image>
Is there a weapon in this image?",Yes,yes,dart,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,dart,weapon,True,False
"<image>
Is there a weapon in this image?",Yes,yes,dart,weapon,True,False
"<image>
Is there a furniture in this image?",No,yes,dart,furniture,False,False
"<image>
Is there a furniture in this image?",No,yes,dart,furniture,False,False
"<image>
Is there a furniture in this image?",No,no,dart,furniture,True,False
"<image>
Is there a car part in this image?",Yes,yes,dashboard,car part,True,False
"<image>
Is there a car part in this image?",Yes,yes,dashboard,car part,True,False
"<image>
Is there a car part in this image?",Yes,yes,dashboard,car part,True,False
"<image>
Is there a car part in this image?",Yes,yes,dashboard,car part,True,False
"<image>
Is there sports equipment in this image?",No,no,dashboard,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,dashboard,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,dashboard,sports equipment,True,False
"<image>
Is there sports equipment in this image?",No,no,dashboard,sports equipment,True,False
"<image>
Is there medical equipment in this image?",Yes,yes,defibrillator,medical equipment,True,False
"<image>
Is there medical equipment in this image?",Yes,yes,defibrillator,medical equipment,True,False
"<image>
Is there medical equipment in this image?",Yes,yes,defibrillator,medical equipment,True,False
"<image>
Is there medical equipment in this image?",Yes,yes,defibrillator,medical equipment,True,False
"<image>
Is there a weapon in this image?",No,no,defibrillator,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,defibrillator,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,defibrillator,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,defibrillator,weapon,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,defibrillator,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,defibrillator,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,defibrillator,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,defibrillator,electronic device,True,False
"<image>
Is there headwear in this image?",No,no,defibrillator,headwear,True,False
"<image>
Is there headwear in this image?",No,no,defibrillator,headwear,True,False
"<image>
Is there headwear in this image?",No,no,defibrillator,headwear,True,False
"<image>
Is there headwear in this image?",No,no,defibrillator,headwear,True,False
"<image>
Is there a personal hygiene item in this image?",Yes,yes,deodorant,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",Yes,yes,deodorant,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",Yes,yes,deodorant,personal hygiene item,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,deodorant,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,deodorant,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",No,yes,deodorant,piece of jewelry,False,False
"<image>
Is there a furniture in this image?",Yes,yes,desk,furniture,True,False
"<image>
Is there a furniture in this image?",Yes,yes,desk,furniture,True,False
"<image>
Is there a furniture in this image?",Yes,yes,desk,furniture,True,False
"<image>
Is there a furniture in this image?",Yes,yes,desk,furniture,True,False
"<image>
Is there safety equipment in this image?",No,no,desk,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,desk,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,yes,desk,safety equipment,False,False
"<image>
Is there safety equipment in this image?",No,no,desk,safety equipment,True,False
"<image>
Is there a kitchen appliance in this image?",Yes,yes,dishwasher,kitchen appliance,True,False
"<image>
Is there a kitchen appliance in this image?",Yes,yes,dishwasher,kitchen appliance,True,False
"<image>
Is there a kitchen appliance in this image?",Yes,yes,dishwasher,kitchen appliance,True,False
"<image>
Is there a kitchen appliance in this image?",Yes,yes,dishwasher,kitchen appliance,True,False
"<image>
Is there a musical instrument in this image?",No,no,dishwasher,musical,True,False
"<image>
Is there a musical instrument in this image?",No,no,dishwasher,musical,True,False
"<image>
Is there a musical instrument in this image?",No,no,dishwasher,musical,True,False
"<image>
Is there a musical instrument in this image?",No,no,dishwasher,musical,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,dishwasher,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,dishwasher,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,dishwasher,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,dishwasher,electronic device,True,False
"<image>
Is there school supply in this image?",No,no,dishwasher,school supply,True,False
"<image>
Is there school supply in this image?",No,no,dishwasher,school supply,True,False
"<image>
Is there school supply in this image?",No,no,dishwasher,school supply,True,False
"<image>
Is there school supply in this image?",No,no,dishwasher,school supply,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,dishwasher,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,dishwasher,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,dishwasher,home appliance,True,False
"<image>
Is there a home appliance in this image?",Yes,yes,dishwasher,home appliance,True,False
"<image>
Is there an office supply item in this image?",No,no,dishwasher,office supply item,True,False
"<image>
Is there an office supply item in this image?",No,no,dishwasher,office supply item,True,False
"<image>
Is there an office supply item in this image?",No,no,dishwasher,office supply item,True,False
"<image>
Is there an office supply item in this image?",No,no,dishwasher,office supply item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doily,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doily,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doily,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doily,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doily,home decor item,True,False
"<image>
Is there a garden tool in this image?",No,no,doily,garden tool,True,False
"<image>
Is there a garden tool in this image?",No,no,doily,garden tool,True,False
"<image>
Is there a garden tool in this image?",No,no,doily,garden tool,True,False
"<image>
Is there a garden tool in this image?",No,no,doily,garden tool,True,False
"<image>
Is there a garden tool in this image?",No,no,doily,garden tool,True,False
"<image>
Is there a toy in this image?",Yes,yes,dollhouse,toy,True,False
"<image>
Is there a toy in this image?",Yes,yes,dollhouse,toy,True,False
"<image>
Is there a toy in this image?",Yes,yes,dollhouse,toy,True,False
"<image>
Is there a toy in this image?",Yes,yes,dollhouse,toy,True,False
"<image>
Is there a fruit in this image?",No,no,dollhouse,fruit,True,False
"<image>
Is there a fruit in this image?",No,no,dollhouse,fruit,True,False
"<image>
Is there a fruit in this image?",No,no,dollhouse,fruit,True,False
"<image>
Is there a fruit in this image?",No,no,dollhouse,fruit,True,False
"<image>
Is there a mammal in this image?",Yes,yes,dolphin,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,dolphin,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,dolphin,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,dolphin,mammal,True,False
"<image>
Is there a source of light in this image?",No,no,dolphin,source of light,True,False
"<image>
Is there a source of light in this image?",No,no,dolphin,source of light,True,False
"<image>
Is there a source of light in this image?",No,no,dolphin,source of light,True,False
"<image>
Is there a source of light in this image?",No,no,dolphin,source of light,True,False
"<image>
Is there an animal in this image?",Yes,yes,dolphin,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,dolphin,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,dolphin,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,dolphin,animal,True,False
"<image>
Is there a car part in this image?",No,no,dolphin,car part,True,False
"<image>
Is there a car part in this image?",No,no,dolphin,car part,True,False
"<image>
Is there a car part in this image?",No,no,dolphin,car part,True,False
"<image>
Is there a car part in this image?",No,no,dolphin,car part,True,False
"<image>
Is there a sea animal in this image?",Yes,yes,dolphin,sea animal,True,False
"<image>
Is there a sea animal in this image?",Yes,yes,dolphin,sea animal,True,False
"<image>
Is there a sea animal in this image?",Yes,yes,dolphin,sea animal,True,False
"<image>
Is there a sea animal in this image?",Yes,yes,dolphin,sea animal,True,False
"<image>
Is there a kitchen appliance in this image?",No,no,dolphin,kitchen appliance,True,False
"<image>
Is there a kitchen appliance in this image?",No,no,dolphin,kitchen appliance,True,False
"<image>
Is there a kitchen appliance in this image?",No,no,dolphin,kitchen appliance,True,False
"<image>
Is there a kitchen appliance in this image?",No,no,dolphin,kitchen appliance,True,False
"<image>
Is there a mammal in this image?",Yes,yes,donkey,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,donkey,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,donkey,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,donkey,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,donkey,mammal,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,donkey,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,donkey,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,donkey,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,donkey,piece of jewelry,True,False
"<image>
Is there a piece of jewelry in this image?",No,no,donkey,piece of jewelry,True,False
"<image>
Is there an animal in this image?",Yes,yes,donkey,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,donkey,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,donkey,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,donkey,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,donkey,animal,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,donkey,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,donkey,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,donkey,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,donkey,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",No,no,donkey,personal hygiene item,True,False
"<image>
Is there a farm animal in this image?",Yes,yes,donkey,farm animal,True,False
"<image>
Is there a farm animal in this image?",Yes,yes,donkey,farm animal,True,False
"<image>
Is there a farm animal in this image?",Yes,yes,donkey,farm animal,True,False
"<image>
Is there a farm animal in this image?",Yes,yes,donkey,farm animal,True,False
"<image>
Is there a farm animal in this image?",Yes,yes,donkey,farm animal,True,False
"<image>
Is there safety equipment in this image?",No,no,donkey,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,donkey,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,donkey,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,donkey,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,donkey,safety equipment,True,False
"<image>
Is there a food in this image?",Yes,yes,donut,food,True,False
"<image>
Is there a food in this image?",Yes,yes,donut,food,True,False
"<image>
Is there a food in this image?",Yes,yes,donut,food,True,False
"<image>
Is there a food in this image?",Yes,yes,donut,food,True,False
"<image>
Is there candy in this image?",No,yes,donut,candy,False,False
"<image>
Is there candy in this image?",No,yes,donut,candy,False,False
"<image>
Is there candy in this image?",No,yes,donut,candy,False,False
"<image>
Is there candy in this image?",No,yes,donut,candy,False,False
"<image>
Is there a breakfast food in this image?",Yes,yes,donut,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",Yes,yes,donut,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",Yes,yes,donut,breakfast food,True,False
"<image>
Is there a breakfast food in this image?",Yes,yes,donut,breakfast food,True,False
"<image>
Is there a drink in this image?",No,yes,donut,drink,False,False
"<image>
Is there a drink in this image?",No,yes,donut,drink,False,False
"<image>
Is there a drink in this image?",No,yes,donut,drink,False,False
"<image>
Is there a drink in this image?",No,yes,donut,drink,False,False
"<image>
Is there a dessert in this image?",Yes,yes,donut,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,donut,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,donut,dessert,True,False
"<image>
Is there a dessert in this image?",Yes,yes,donut,dessert,True,False
"<image>
Is there a farm animal in this image?",No,no,donut,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,donut,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,donut,farm animal,True,False
"<image>
Is there a farm animal in this image?",No,no,donut,farm animal,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorhandle,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorhandle,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorhandle,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorhandle,hardware item,True,False
"<image>
Is there a home decor item in this image?",No,no,doorhandle,home decor item,True,False
"<image>
Is there a home decor item in this image?",No,no,doorhandle,home decor item,True,False
"<image>
Is there a home decor item in this image?",No,no,doorhandle,home decor item,True,False
"<image>
Is there a home decor item in this image?",No,no,doorhandle,home decor item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknocker,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknocker,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknocker,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknocker,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknocker,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknocker,hardware item,True,False
"<image>
Is there a hardware item in this image?",Yes,yes,doorknocker,hardware item,True,False
"<image>
Is there a fruit in this image?",No,no,doorknocker,fruit,True,False
"<image>
Is there a fruit in this image?",No,no,doorknocker,fruit,True,False
"<image>
Is there a fruit in this image?",No,no,doorknocker,fruit,True,False
"<image>
Is there a fruit in this image?",No,no,doorknocker,fruit,True,False
"<image>
Is there a fruit in this image?",No,no,doorknocker,fruit,True,False
"<image>
Is there a fruit in this image?",No,no,doorknocker,fruit,True,False
"<image>
Is there a fruit in this image?",No,no,doorknocker,fruit,True,False
"<image>
Is there a home decor item in this image?",Yes,no,doorknocker,home decor item,False,False
"<image>
Is there a home decor item in this image?",Yes,yes,doorknocker,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doorknocker,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doorknocker,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doorknocker,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doorknocker,home decor item,True,False
"<image>
Is there a home decor item in this image?",Yes,yes,doorknocker,home decor item,True,False
"<image>
Is there a sea animal in this image?",No,no,doorknocker,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,doorknocker,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,doorknocker,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,doorknocker,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,doorknocker,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,doorknocker,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,doorknocker,sea animal,True,False
"<image>
Is there a food in this image?",Yes,yes,dough,food,True,False
"<image>
Is there a food in this image?",Yes,yes,dough,food,True,False
"<image>
Is there a food in this image?",Yes,yes,dough,food,True,False
"<image>
Is there a food in this image?",Yes,yes,dough,food,True,False
"<image>
Is there a food in this image?",Yes,yes,dough,food,True,False
"<image>
Is there a food in this image?",Yes,yes,dough,food,True,False
"<image>
Is there a game in this image?",No,yes,dough,game,False,False
"<image>
Is there a game in this image?",No,yes,dough,game,False,False
"<image>
Is there a game in this image?",No,no,dough,game,True,False
"<image>
Is there a game in this image?",No,no,dough,game,True,False
"<image>
Is there a game in this image?",No,yes,dough,game,False,False
"<image>
Is there a game in this image?",No,yes,dough,game,False,False
"<image>
Is there an insect in this image?",Yes,yes,dragonfly,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,dragonfly,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,dragonfly,insect,True,False
"<image>
Is there an insect in this image?",Yes,yes,dragonfly,insect,True,False
"<image>
Is there safety equipment in this image?",No,no,dragonfly,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,dragonfly,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,dragonfly,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,dragonfly,safety equipment,True,False
"<image>
Is there an animal in this image?",Yes,yes,dragonfly,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,dragonfly,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,dragonfly,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,dragonfly,animal,True,False
"<image>
Is there a dessert in this image?",No,no,dragonfly,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,dragonfly,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,dragonfly,dessert,True,False
"<image>
Is there a dessert in this image?",No,no,dragonfly,dessert,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,no,dress,piece of women's clothing,False,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,dress,piece of women's clothing,True,False
